timestamp,location-long,location-lat
2014-10-04,26.420466,40.659783
2014-10-04,26.419499,40.659733
2014-10-04,26.419416,40.659783
2014-10-04,26.419666,40.659716
2014-10-05,26.419382,40.6597
2014-10-05,26.419499,40.659566
2014-10-05,26.428699,40.663233
2014-10-05,26.433166,40.666882
2014-10-05,26.433132,40.666816
2014-10-05,26.524232,40.618632
2014-10-05,26.589016,40.644066
2014-10-05,26.747516,40.652683
2014-10-05,26.90165,40.656
2014-10-05,26.97505,40.663183
2014-10-05,27.11095,40.682632
2014-10-05,27.241933,40.723483
2014-10-05,27.267999,40.730733
2014-10-05,27.270549,40.729567
2014-10-05,27.270282,40.729517
2014-10-05,27.270332,40.72955
2014-10-06,27.270282,40.72945
2014-10-06,27.270149,40.729517
2014-10-06,27.271749,40.731983
2014-10-06,27.272399,40.733
2014-10-06,27.25935,40.7231
2014-10-06,27.431499,40.853983
2014-10-06,27.694116,41.05705
2014-10-06,28.0528,41.111183
2014-10-06,28.386066,41.140683
2014-10-06,28.72775,41.162133
2014-10-06,28.935616,41.181149
2014-10-06,29.162266,41.130982
2014-10-06,29.280649,41.086016
2014-10-06,29.281216,41.085733
2014-10-06,29.281182,41.085683
2014-10-06,29.281149,41.085716
2014-10-07,29.281216,41.085816
2014-10-07,29.280982,41.085933
2014-10-07,29.283116,41.087333
2014-10-07,29.282899,41.087149
2014-10-07,29.283866,41.086533
2014-10-07,29.334883,41.038333
2014-10-07,29.473732,40.899066
2014-10-07,29.796166,40.824817
2014-10-07,30.185833,40.769517
2014-10-07,30.525682,40.670516
2014-10-07,30.7312,40.55015
2014-10-07,31.000366,40.55345
2014-10-07,31.098383,40.416016
2014-10-07,31.10245,40.407516
2014-10-07,31.1025,40.407316
2014-10-07,31.102416,40.40735
2014-10-08,31.10245,40.407466
2014-10-08,31.102583,40.407416
2014-10-08,31.102866,40.40785
2014-10-08,31.102683,40.407766
2014-10-08,31.111433,40.374282
2014-10-08,31.225399,40.186916
2014-10-08,31.507366,40.090199
2014-10-08,31.773033,40.132866
2014-10-08,32.15595,40.084883
2014-10-08,32.471732,39.925999
2014-10-08,32.595583,39.648433
2014-10-08,32.755383,39.50265
2014-10-08,32.805966,39.250933
2014-10-08,32.762883,39.192016
2014-10-08,32.762666,39.191999
2014-10-08,32.762966,39.192249
2014-10-09,32.7629,39.191999
2014-10-09,32.763033,39.192133
2014-10-09,32.763133,39.191866
2014-10-09,32.762833,39.192016
2014-10-09,32.798499,39.013233
2014-10-09,32.885216,38.657616
2014-10-09,33.040216,38.328132
2014-10-09,33.279866,37.948233
2014-10-09,33.602116,37.6581
2014-10-09,34.00375,37.476966
2014-10-09,34.306233,37.450933
2014-10-09,34.493499,37.436349
2014-10-09,34.247916,37.412466
2014-10-09,34.247499,37.412383
2014-10-09,34.247766,37.412216
2014-10-09,34.247049,37.412516
2014-10-10,34.247316,37.4124
2014-10-10,34.247183,37.412516
2014-10-10,34.245966,37.411783
2014-10-10,34.241833,37.408916
2014-10-10,34.169516,37.4159
2014-10-10,34.10455,37.409016
2014-10-10,33.96035,37.217099
2014-10-10,33.718133,36.991749
2014-10-10,33.635866,36.802316
2014-10-10,34.437216,36.81885
2014-10-10,34.439283,36.8173
2014-10-10,34.439316,36.817067
2014-10-10,34.439283,36.817017
2014-10-10,34.439233,36.8171
2014-10-11,34.439283,36.8171
2014-10-11,34.439299,36.817083
2014-10-11,34.5153,36.825733
2014-10-11,34.515183,36.825617
2014-10-11,34.524382,36.795616
2014-10-11,34.533399,36.784799
2014-10-11,34.531332,36.789399
2014-10-11,34.531516,36.789699
2014-10-11,34.531499,36.791033
2014-10-11,34.45175,36.9051
2014-10-11,34.621632,37.036216
2014-10-11,34.7299,37.048916
2014-10-11,34.804183,37.10105
2014-10-11,34.802716,37.093666
2014-10-11,34.80275,37.093666
2014-10-11,34.80265,37.093699
2014-10-12,34.80265,37.093749
2014-10-12,34.803716,37.094083
2014-10-12,34.816083,37.095649
2014-10-12,34.815616,37.095599
2014-10-12,34.843299,37.108666
2014-10-12,34.926099,37.006433
2014-10-12,34.950233,36.995399
2014-10-12,35.077782,36.899899
2014-10-12,35.211616,36.873549
2014-10-12,35.370666,36.90985
2014-10-12,35.662783,36.8322
2014-10-12,35.736216,36.848799
2014-10-12,35.703716,36.842916
2014-10-12,35.703766,36.842883
2014-10-12,35.7037,36.842883
2014-10-12,35.70365,36.842966
2014-10-13,35.703766,36.842916
2014-10-13,35.704083,36.842816
2014-10-13,35.710533,36.844966
2014-10-13,35.777017,36.849083
2014-10-13,35.910166,36.8637
2014-10-13,36.239666,36.868999
2014-10-13,36.209916,36.544333
2014-10-13,36.253533,36.2557
2014-10-13,36.181882,35.978067
2014-10-13,36.2543,35.7817
2014-10-13,36.171499,35.668399
2014-10-13,36.172399,35.590233
2014-10-13,36.170666,35.589399
2014-10-13,36.170616,35.589466
2014-10-13,36.170732,35.589599
2014-10-14,36.170582,35.589449
2014-10-14,36.170549,35.589416
2014-10-14,36.170899,35.589416
2014-10-14,36.170516,35.589283
2014-10-14,36.063666,35.40265
2014-10-14,36.060716,35.192133
2014-10-14,36.078082,34.938383
2014-10-14,36.125216,34.65445
2014-10-14,36.15105,34.4107
2014-10-14,35.97535,34.4097
2014-10-14,35.871099,34.378766
2014-10-14,35.858666,34.364816
2014-10-14,35.85865,34.3647
2014-10-14,35.857833,34.363766
2014-10-14,35.858016,34.363783
2014-10-14,35.858016,34.363733
2014-10-15,35.858016,34.3637
2014-10-15,35.856583,34.364966
2014-10-15,35.857366,34.365366
2014-10-15,35.857316,34.365483
2014-10-15,35.881382,34.344916
2014-10-15,35.886583,34.328932
2014-10-15,35.791516,34.161483
2014-10-15,35.694349,33.910666
2014-10-15,35.646516,33.630732
2014-10-15,35.593299,33.382382
2014-10-15,35.490733,33.145433
2014-10-15,35.466233,33.018649
2014-10-15,35.466266,33.014983
2014-10-15,35.478466,33.002316
2014-10-15,35.478349,33.002316
2014-10-15,35.478266,33.002516
2014-10-16,35.478232,33.002416
2014-10-16,35.470316,33.0154
2014-10-16,35.466266,33.018482
2014-10-16,35.466283,33.018599
2014-10-16,35.46445,33.018266
2014-10-16,35.448499,32.980083
2014-10-16,35.353583,32.666566
2014-10-16,35.182966,32.339049
2014-10-16,34.972767,32.122316
2014-10-16,34.919216,31.792533
2014-10-16,34.788299,31.496799
2014-10-16,34.733283,31.317932
2014-10-16,34.728933,31.318066
2014-10-16,34.729,31.317982
2014-10-16,34.7289,31.318182
2014-10-16,34.728917,31.318066
2014-10-17,34.726817,31.317732
2014-10-17,34.729917,31.318066
2014-10-17,34.729417,31.317766
2014-10-17,34.728817,31.317816
2014-10-17,34.72905,31.317966
2014-10-17,34.523066,31.247516
2014-10-17,34.3022,31.271482
2014-10-17,34.471266,31.289749
2014-10-17,34.726983,31.038916
2014-10-17,34.692016,30.831917
2014-10-17,34.578916,30.473516
2014-10-17,34.424082,30.1033
2014-10-17,34.360816,29.790266
2014-10-17,34.359766,29.786933
2014-10-17,34.359533,29.787016
2014-10-17,34.359716,29.786916
2014-10-18,34.359866,29.786783
2014-10-18,34.35875,29.786133
2014-10-18,34.35985,29.786649
2014-10-18,34.359633,29.786799
2014-10-18,34.3637,29.792633
2014-10-18,34.429432,29.7253
2014-10-18,34.271566,29.545133
2014-10-18,34.003116,29.372866
2014-10-18,33.604366,29.247483
2014-10-18,33.50575,28.340449
2014-10-18,33.5053,28.340399
2014-10-18,33.504883,28.340283
2014-10-18,33.505116,28.340383
2014-10-18,33.504716,28.340416
2014-10-19,33.504766,28.340249
2014-10-19,33.504833,28.340233
2014-10-19,33.504766,28.340399
2014-10-19,33.50475,28.340316
2014-10-19,33.484983,28.3592
2014-10-19,33.379999,28.463033
2014-10-19,33.311016,28.616366
2014-10-19,33.296299,28.666583
2014-10-19,33.263733,28.826183
2014-10-19,33.260983,28.95
2014-10-19,33.165183,29.075516
2014-10-19,33.055566,29.114916
2014-10-19,33.055216,29.114116
2014-10-19,33.055383,29.1141
2014-10-19,33.055416,29.114133
2014-10-19,33.055366,29.114133
2014-10-20,33.055383,29.11395
2014-10-20,33.0554,29.114416
2014-10-20,33.05545,29.114466
2014-10-20,33.05315,29.110716
2014-10-20,33.069782,29.112666
2014-10-20,32.9584,29.212316
2014-10-20,32.946916,29.259816
2014-10-20,32.975233,29.287699
2014-10-20,32.987883,29.384316
2014-10-20,32.957233,29.493216
2014-10-20,32.8187,29.536216
2014-10-20,32.741466,29.677582
2014-10-20,32.739933,29.737483
2014-10-20,32.741099,29.735866
2014-10-20,32.742683,29.732567
2014-10-20,32.742799,29.73275
2014-10-21,32.742699,29.732483
2014-10-21,32.742733,29.7325
2014-10-21,32.742833,29.732533
2014-10-21,32.742749,29.732533
2014-10-21,32.75625,29.736666
2014-10-21,32.719833,29.80955
2014-10-21,32.45775,29.90615
2014-10-21,32.143266,29.631049
2014-10-21,31.985983,29.321966
2014-10-21,32.198349,28.4061
2014-10-21,32.161683,28.285383
2014-10-21,32.16195,28.284799
2014-10-21,32.161683,28.284966
2014-10-21,32.161666,28.284916
2014-10-22,32.161733,28.284866
2014-10-22,32.162066,28.284716
2014-10-22,32.16155,28.285033
2014-10-22,32.16185,28.293766
2014-10-22,32.244499,28.229032
2014-10-22,32.239283,28.009633
2014-10-22,32.232616,27.7147
2014-10-22,32.405566,27.507233
2014-10-22,32.668766,27.298349
2014-10-22,33.01005,26.883833
2014-10-22,33.187899,26.719433
2014-10-22,33.201283,26.686899
2014-10-23,33.202766,26.685799
2014-10-23,33.203233,26.687199
2014-10-23,33.207383,26.602033
2014-10-23,33.312483,26.233833
2014-10-23,33.55305,25.801016
2014-10-23,33.818733,25.380616
2014-10-23,34.030249,24.925316
2014-10-23,34.224949,24.478166
2014-10-23,34.437083,24.087966
2014-10-23,34.72835,23.757916
2014-10-23,34.886416,23.546299
2014-10-23,35.055866,23.439849
2014-10-24,35.05575,23.440133
2014-10-24,35.0558,23.440149
2014-10-24,35.053033,23.344566
2014-10-24,35.054133,23.119982
2014-10-24,34.8653,22.798416
2014-10-24,34.888733,22.471466
2014-10-24,34.865,22.1138
2014-10-24,34.970683,21.798316
2014-10-24,34.905916,21.566866
2014-10-24,35.001833,21.328432
2014-10-24,34.890233,21.111466
2014-10-24,34.893266,20.9529
2014-10-25,34.877366,20.942899
2014-10-25,34.866,20.931716
2014-10-25,34.8144,20.769533
2014-10-25,34.792033,20.563466
2014-10-25,34.725,20.275166
2014-10-25,34.5113,19.923366
2014-10-25,34.352266,19.539649
2014-10-25,34.348849,19.189449
2014-10-25,34.4536,18.920482
2014-10-25,34.538199,18.637933
2014-10-25,34.649216,18.479982
